Path Way,File Name,Camera,Datetime,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,Score
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080901.xml,top_rim_211202T080901.xml,top_rim,2021-12-02  08:09:01,950,7990,1,Crack-minor,250,6007,289,6044,0.10529868304729
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T080910.xml,top_rim_211202T080910.xml,top_rim,2021-12-02  08:09:10,950,7990,1,Crack,199,7205,283,7239,0.21118819713593
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081005.xml,top_rim_211202T081005.xml,top_rim,2021-12-02  08:10:05,950,7990,1,Crack-outoffocus,340,4970,397,5004,0.14220380783081
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081029.xml,top_rim_211202T081029.xml,top_rim,2021-12-02  08:10:29,950,7990,1,Crack-minor,249,5708,290,5745,0.16566905379295
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081316.xml,top_rim_211202T081316.xml,top_rim,2021-12-02  08:13:16,950,7990,1,Crack-minor,247,5111,286,5156,0.11336753517389
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081331.xml,top_rim_211202T081331.xml,top_rim,2021-12-02  08:13:31,950,7990,1,Crack-minor,242,5591,286,5613,0.24663336575031
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081436.xml,top_rim_211202T081436.xml,top_rim,2021-12-02  08:14:36,950,7990,1,Crack-minor,243,5742,287,5773,0.2352207750082
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081744.xml,top_rim_211202T081744.xml,top_rim,2021-12-02  08:17:44,950,7990,1,Crack-minor,229,3298,267,3325,0.1327370852232
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T081855.xml,top_rim_211202T081855.xml,top_rim,2021-12-02  08:18:55,950,7990,1,Crack-minor,249,5616,290,5638,0.12112867832184
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T082204.xml,top_rim_211202T082204.xml,top_rim,2021-12-02  08:22:04,950,7990,1,Crack-minor,255,6069,291,6104,0.10869111120701
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T082219.xml,top_rim_211202T082219.xml,top_rim,2021-12-02  08:22:19,950,7990,1,Crack-minor,237,5320,284,5357,0.10044801980257
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T082555.xml,top_rim_211202T082555.xml,top_rim,2021-12-02  08:25:55,950,7990,1,Crack-rim,786,2345,805,2410,0.24883556365967
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T082611.xml,top_rim_211202T082611.xml,top_rim,2021-12-02  08:26:11,950,7990,1,Crack-minor,233,4175,273,4208,0.27224576473236
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T083017.xml,top_rim_211202T083017.xml,top_rim,2021-12-02  08:30:17,950,7990,1,Crack-minor,803,3230,875,3254,0.26333436369896
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T083111.xml,top_rim_211202T083111.xml,top_rim,2021-12-02  08:31:11,950,7990,1,Crack,201,5669,246,5695,0.14981459081173
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T083309.xml,top_rim_211202T083309.xml,top_rim,2021-12-02  08:33:09,950,7990,1,Crack-minor,230,2769,268,2792,0.10315638780594
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T083434.xml,top_rim_211202T083434.xml,top_rim,2021-12-02  08:34:34,950,7990,1,Crack-minor,248,1092,288,1134,0.10945323854685
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T083602.xml,top_rim_211202T083602.xml,top_rim,2021-12-02  08:36:02,950,7990,1,Crack-minor,97,1937,182,1971,0.2701281607151
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T083729.xml,top_rim_211202T083729.xml,top_rim,2021-12-02  08:37:29,950,7990,1,Crack,251,922,289,963,0.22201612591743
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084153.xml,top_rim_211202T084153.xml,top_rim,2021-12-02  08:41:53,950,7990,1,Crack,802,3467,857,3497,0.22324465215206
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084247.xml,top_rim_211202T084247.xml,top_rim,2021-12-02  08:42:47,950,7990,1,Crack-minor,227,3739,264,3762,0.26662674546242
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084303.xml,top_rim_211202T084303.xml,top_rim,2021-12-02  08:43:03,950,7990,1,Crack,810,1577,868,1606,0.21331861615181
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084520.xml,top_rim_211202T084520.xml,top_rim,2021-12-02  08:45:20,950,7990,1,Crack-minor,250,5740,287,5778,0.24676568806171
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084545.xml,top_rim_211202T084545.xml,top_rim,2021-12-02  08:45:45,950,7990,1,Crack-minor,251,557,291,582,0.13456930220127
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084601.xml,top_rim_211202T084601.xml,top_rim,2021-12-02  08:46:01,950,7990,1,Crack-minor,237,5572,285,5603,0.10568378865719
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084656.xml,top_rim_211202T084656.xml,top_rim,2021-12-02  08:46:56,950,7990,1,Crack-minor,230,4166,272,4198,0.21529033780098
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T084705.xml,top_rim_211202T084705.xml,top_rim,2021-12-02  08:47:05,950,7990,1,Crack-minor,167,3036,219,3067,0.10245048999786
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085148.xml,top_rim_211202T085148.xml,top_rim,2021-12-02  08:51:48,950,7990,1,Crack-minor,245,5655,287,5677,0.16658060252666
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085203.xml,top_rim_211202T085203.xml,top_rim,2021-12-02  08:52:03,950,7990,1,Crack-outoffocus,164,2790,220,2814,0.11583914607763
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085441.xml,top_rim_211202T085441.xml,top_rim,2021-12-02  08:54:41,950,7990,1,Crack-minor,223,2231,266,2259,0.22765725851059
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085457.xml,top_rim_211202T085457.xml,top_rim,2021-12-02  08:54:57,950,7990,1,Crack-minor,254,423,294,451,0.12265253067017
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085512.xml,top_rim_211202T085512.xml,top_rim,2021-12-02  08:55:12,950,7990,1,Crack,819,3703,901,3737,0.13954113423824
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085703.xml,top_rim_211202T085703.xml,top_rim,2021-12-02  08:57:03,950,7990,1,Crack-minor,769,4539,859,4568,0.14265370368958
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T085734.xml,top_rim_211202T085734.xml,top_rim,2021-12-02  08:57:34,950,7990,1,Crack-rim,791,2391,807,2446,0.109987847507
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090143.xml,top_rim_211202T090143.xml,top_rim,2021-12-02  09:01:43,950,7990,1,Crack-rim,795,1618,808,1671,0.241724178195
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090143.xml,top_rim_211202T090143.xml,top_rim,2021-12-02  09:01:43,950,7990,1,Crack-rim,803,1620,820,1676,0.13307423889637
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090143.xml,top_rim_211202T090143.xml,top_rim,2021-12-02  09:01:43,950,7990,1,Crack-outoffocus,180,1391,228,1420,0.13277848064899
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090206.xml,top_rim_211202T090206.xml,top_rim,2021-12-02  09:02:06,950,7990,1,Crack-rim,788,2442,803,2507,0.25567317008972
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090206.xml,top_rim_211202T090206.xml,top_rim,2021-12-02  09:02:06,950,7990,1,Crack-minor,253,6075,292,6106,0.1801405698061
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090206.xml,top_rim_211202T090206.xml,top_rim,2021-12-02  09:02:06,950,7990,1,Crack-rim,788,2997,802,3071,0.12384731322527
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090246.xml,top_rim_211202T090246.xml,top_rim,2021-12-02  09:02:46,950,7990,1,Crack-rim,796,2008,810,2069,0.11612358689308
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090246.xml,top_rim_211202T090246.xml,top_rim,2021-12-02  09:02:46,950,7990,1,Crack-rim,806,1570,825,1614,0.11522106826305
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090316.xml,top_rim_211202T090316.xml,top_rim,2021-12-02  09:03:16,950,7990,1,Chip,888,1285,944,1348,0.10892480611801
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090334.xml,top_rim_211202T090334.xml,top_rim,2021-12-02  09:03:34,950,7990,1,Crack-rim,792,1448,809,1505,0.26294216513634
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090351.xml,top_rim_211202T090351.xml,top_rim,2021-12-02  09:03:51,950,7990,1,Crack-rim,799,1573,813,1632,0.12892319262028
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T090406.xml,top_rim_211202T090406.xml,top_rim,2021-12-02  09:04:06,950,7990,1,Crack-rim,791,2618,805,2669,0.15627330541611
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T091724.xml,top_rim_211202T091724.xml,top_rim,2021-12-02  09:17:24,950,7990,1,Crack-rim,789,2531,805,2603,0.18030153214931
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T091815.xml,top_rim_211202T091815.xml,top_rim,2021-12-02  09:18:15,950,7990,1,Crack,848,857,929,883,0.24739786982536
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092025.xml,top_rim_211202T092025.xml,top_rim,2021-12-02  09:20:25,950,7990,1,Crack-minor,247,5931,291,5965,0.11066742986441
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092105.xml,top_rim_211202T092105.xml,top_rim,2021-12-02  09:21:05,950,7990,1,Crack-minor,225,2309,266,2328,0.22513271868229
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092225.xml,top_rim_211202T092225.xml,top_rim,2021-12-02  09:22:25,950,7990,1,Crack-rim,791,2478,807,2541,0.19159653782845
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092225.xml,top_rim_211202T092225.xml,top_rim,2021-12-02  09:22:25,950,7990,1,Crack-rim,791,2451,807,2504,0.15632961690426
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092240.xml,top_rim_211202T092240.xml,top_rim,2021-12-02  09:22:40,950,7990,1,Crack-rim,786,2343,805,2418,0.2699898481369
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092305.xml,top_rim_211202T092305.xml,top_rim,2021-12-02  09:23:05,950,7990,1,Crack-rim,795,1601,810,1662,0.13822391629219
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092613.xml,top_rim_211202T092613.xml,top_rim,2021-12-02  09:26:13,950,7990,1,Crack-minor,239,5739,280,5792,0.15127344429493
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092909.xml,top_rim_211202T092909.xml,top_rim,2021-12-02  09:29:09,950,7990,1,Crack-rim,789,2417,805,2480,0.15132021903992
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T092924.xml,top_rim_211202T092924.xml,top_rim,2021-12-02  09:29:24,950,7990,1,Crack-rim,791,2400,807,2465,0.22925993800163
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093044.xml,top_rim_211202T093044.xml,top_rim,2021-12-02  09:30:44,950,7990,1,Crack-rim,791,2504,806,2570,0.15840411186218
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093131.xml,top_rim_211202T093131.xml,top_rim,2021-12-02  09:31:31,950,7990,1,Crack-rim,787,2451,804,2510,0.14297232031822
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093251.xml,top_rim_211202T093251.xml,top_rim,2021-12-02  09:32:51,950,7990,1,Crack,801,6875,859,6913,0.13078945875168
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093322.xml,top_rim_211202T093322.xml,top_rim,2021-12-02  09:33:22,950,7990,1,Crack-minor,261,405,296,426,0.1237710788846
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093345.xml,top_rim_211202T093345.xml,top_rim,2021-12-02  09:33:45,950,7990,1,Crack-minor,229,3705,266,3732,0.23591712117195
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093345.xml,top_rim_211202T093345.xml,top_rim,2021-12-02  09:33:45,950,7990,1,Crack-minor,220,3689,265,3718,0.10870207846165
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093400.xml,top_rim_211202T093400.xml,top_rim,2021-12-02  09:34:00,950,7990,1,Crack-minor,245,5340,284,5381,0.11660443991423
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093416.xml,top_rim_211202T093416.xml,top_rim,2021-12-02  09:34:16,950,7990,1,Crack-minor,233,1584,280,1608,0.28972044587135
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093416.xml,top_rim_211202T093416.xml,top_rim,2021-12-02  09:34:16,950,7990,1,Crack-minor,248,5680,288,5714,0.20271536707878
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093552.xml,top_rim_211202T093552.xml,top_rim,2021-12-02  09:35:52,950,7990,1,Crack,180,6576,257,6608,0.2881011068821
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093834.xml,top_rim_211202T093834.xml,top_rim,2021-12-02  09:38:34,950,7990,1,Crack,209,1205,244,1233,0.17105868458748
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093855.xml,top_rim_211202T093855.xml,top_rim,2021-12-02  09:38:55,950,7990,1,Crack-minor,228,2229,265,2259,0.16868495941162
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093911.xml,top_rim_211202T093911.xml,top_rim,2021-12-02  09:39:11,950,7990,1,Crack-minor,254,6222,291,6262,0.1184154972434
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T093958.xml,top_rim_211202T093958.xml,top_rim,2021-12-02  09:39:58,950,7990,1,Crack-minor,245,5738,284,5775,0.24516458809376
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094134.xml,top_rim_211202T094134.xml,top_rim,2021-12-02  09:41:34,950,7990,1,Crack-minor,224,2177,266,2205,0.28986930847168
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094420.xml,top_rim_211202T094420.xml,top_rim,2021-12-02  09:44:20,950,7990,1,Crack-minor,241,5665,286,5697,0.14107257127762
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094618.xml,top_rim_211202T094618.xml,top_rim,2021-12-02  09:46:18,950,7990,1,Crack-minor,230,4893,276,4928,0.19092014431953
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094635.xml,top_rim_211202T094635.xml,top_rim,2021-12-02  09:46:35,950,7990,1,Crack-minor,226,2258,266,2294,0.22859887778759
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094635.xml,top_rim_211202T094635.xml,top_rim,2021-12-02  09:46:35,950,7990,1,Crack-minor,799,2468,827,2514,0.18919804692268
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094715.xml,top_rim_211202T094715.xml,top_rim,2021-12-02  09:47:15,950,7990,1,Crack-rim,792,2445,807,2510,0.15012829005718
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094739.xml,top_rim_211202T094739.xml,top_rim,2021-12-02  09:47:39,950,7990,1,Crack-outoffocus,222,4963,243,5097,0.14805941283703
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T094955.xml,top_rim_211202T094955.xml,top_rim,2021-12-02  09:49:55,950,7990,1,Crack-minor,128,5213,212,5229,0.18967545032501
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095203.xml,top_rim_211202T095203.xml,top_rim,2021-12-02  09:52:03,950,7990,1,Crack,253,5731,291,5778,0.22724577784538
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095401.xml,top_rim_211202T095401.xml,top_rim,2021-12-02  09:54:01,950,7990,1,Chip,863,6508,938,6549,0.15334476530552
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095401.xml,top_rim_211202T095401.xml,top_rim,2021-12-02  09:54:01,950,7990,1,Crack-minor,768,5267,841,5291,0.14167137444019
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095455.xml,top_rim_211202T095455.xml,top_rim,2021-12-02  09:54:55,950,7990,1,Crack-minor,229,3726,264,3761,0.21975584328175
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095527.xml,top_rim_211202T095527.xml,top_rim,2021-12-02  09:55:27,950,7990,1,Crack-minor,809,7022,897,7054,0.11152116954327
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095551.xml,top_rim_211202T095551.xml,top_rim,2021-12-02  09:55:51,950,7990,1,Crack,841,1453,904,1483,0.18199893832207
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095558.xml,top_rim_211202T095558.xml,top_rim,2021-12-02  09:55:58,950,7990,1,Crack-minor,241,5261,284,5302,0.22894045710564
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095613.xml,top_rim_211202T095613.xml,top_rim,2021-12-02  09:56:13,950,7990,1,Crack-minor,221,3789,263,3819,0.13346661627293
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095809.xml,top_rim_211202T095809.xml,top_rim,2021-12-02  09:58:09,950,7990,1,Crack-minor,224,3448,264,3477,0.17412273585796
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095809.xml,top_rim_211202T095809.xml,top_rim,2021-12-02  09:58:09,950,7990,1,Crack,885,2303,933,2323,0.15144221484661
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095906.xml,top_rim_211202T095906.xml,top_rim,2021-12-02  09:59:06,950,7990,1,Crack-minor,812,2598,909,2624,0.13098067045212
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T095912.xml,top_rim_211202T095912.xml,top_rim,2021-12-02  09:59:12,950,7990,1,Crack-minor,244,1331,288,1356,0.11398808658123
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100141.xml,top_rim_211202T100141.xml,top_rim,2021-12-02  00:14:01,950,7990,1,Crack-minor,227,3854,263,3889,0.15278503298759
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100212.xml,top_rim_211202T100212.xml,top_rim,2021-12-02  00:21:02,950,7990,1,Crack-rim,788,2859,804,2920,0.17830857634544
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100243.xml,top_rim_211202T100243.xml,top_rim,2021-12-02  00:24:03,950,7990,1,Crack-minor,259,328,296,357,0.11036289483309
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100426.xml,top_rim_211202T100426.xml,top_rim,2021-12-02  00:42:06,950,7990,1,Crack-minor,807,3192,894,3253,0.21195101737976
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100505.xml,top_rim_211202T100505.xml,top_rim,2021-12-02  00:50:05,950,7990,1,Crack,777,3955,838,3985,0.27705243229866
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100512.xml,top_rim_211202T100512.xml,top_rim,2021-12-02  00:51:02,950,7990,1,Crack-minor,837,6954,914,6999,0.1831978559494
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100535.xml,top_rim_211202T100535.xml,top_rim,2021-12-02  00:53:05,950,7990,1,Crack-minor,236,1488,281,1513,0.1491472274065
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100535.xml,top_rim_211202T100535.xml,top_rim,2021-12-02  00:53:05,950,7990,1,Crack-minor,261,7600,294,7633,0.10640982538462
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100559.xml,top_rim_211202T100559.xml,top_rim,2021-12-02  00:55:09,950,7990,1,Crack-outoffocus,331,3914,391,3950,0.1572462618351
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100559.xml,top_rim_211202T100559.xml,top_rim,2021-12-02  00:55:09,950,7990,1,Crack-minor,224,4010,262,4040,0.1287826448679
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100623.xml,top_rim_211202T100623.xml,top_rim,2021-12-02  00:06:23,950,7990,1,Crack-minor,250,5741,291,5774,0.13278114795685
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100703.xml,top_rim_211202T100703.xml,top_rim,2021-12-02  00:07:03,950,7990,1,Crack-minor,830,2669,910,2718,0.1892956495285
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100852.xml,top_rim_211202T100852.xml,top_rim,2021-12-02  00:08:52,950,7990,1,Crack-minor,224,3727,262,3760,0.13981525599957
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100915.xml,top_rim_211202T100915.xml,top_rim,2021-12-02  00:09:15,950,7990,1,Crack-minor,242,1205,284,1256,0.14657129347324
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T100955.xml,top_rim_211202T100955.xml,top_rim,2021-12-02  00:09:55,950,7990,1,Crack-minor,239,5282,286,5311,0.1559129357338
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101042.xml,top_rim_211202T101042.xml,top_rim,2021-12-02  01:04:02,950,7990,1,Crack-minor,241,5259,282,5302,0.27151677012444
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101115.xml,top_rim_211202T101115.xml,top_rim,2021-12-02  01:11:05,950,7990,1,Crack-minor,769,4928,844,4959,0.12683559954166
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101145.xml,top_rim_211202T101145.xml,top_rim,2021-12-02  01:14:05,950,7990,1,Crack,229,3023,263,3062,0.20184606313705
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101513.xml,top_rim_211202T101513.xml,top_rim,2021-12-02  01:51:03,950,7990,1,Crack-minor,779,4339,862,4357,0.14539648592472
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101608.xml,top_rim_211202T101608.xml,top_rim,2021-12-02  01:06:08,950,7990,1,Crack,227,2232,299,2268,0.22980272769928
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101614.xml,top_rim_211202T101614.xml,top_rim,2021-12-02  01:06:14,950,7990,1,Crack-rim,790,2462,807,2531,0.21650351583958
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101638.xml,top_rim_211202T101638.xml,top_rim,2021-12-02  01:06:38,950,7990,1,Crack-rim,796,1516,810,1573,0.2630518078804
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101638.xml,top_rim_211202T101638.xml,top_rim,2021-12-02  01:06:38,950,7990,1,Crack-rim,792,1467,811,1515,0.19752807915211
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101638.xml,top_rim_211202T101638.xml,top_rim,2021-12-02  01:06:38,950,7990,1,Crack-rim,787,2610,802,2675,0.10595487803221
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101717.xml,top_rim_211202T101717.xml,top_rim,2021-12-02  01:07:17,950,7990,1,Crack-minor,237,1321,286,1353,0.17092308402061
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T101958.xml,top_rim_211202T101958.xml,top_rim,2021-12-02  01:09:58,950,7990,1,Crack-minor,179,6619,250,6645,0.11922448128462
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T102043.xml,top_rim_211202T102043.xml,top_rim,2021-12-02  02:04:03,950,7990,1,Crack-rim,791,2495,807,2567,0.16940604150295
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T102248.xml,top_rim_211202T102248.xml,top_rim,2021-12-02  02:24:08,950,7990,1,Crack-minor,238,1093,283,1131,0.16769815981388
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T102335.xml,top_rim_211202T102335.xml,top_rim,2021-12-02  02:33:05,950,7990,1,Crack-rim,789,2419,806,2485,0.24154682457447
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T102335.xml,top_rim_211202T102335.xml,top_rim,2021-12-02  02:33:05,950,7990,1,Crack-rim,791,2598,805,2661,0.18769392371178
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T102807.xml,top_rim_211202T102807.xml,top_rim,2021-12-02  02:08:07,950,7990,1,Chip,862,5661,940,5701,0.28323641419411
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T102822.xml,top_rim_211202T102822.xml,top_rim,2021-12-02  02:08:22,950,7990,1,Crack-minor,255,87,296,107,0.10183611512184
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103147.xml,top_rim_211202T103147.xml,top_rim,2021-12-02  03:14:07,950,7990,1,Chip,869,5654,942,5690,0.27958557009697
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103330.xml,top_rim_211202T103330.xml,top_rim,2021-12-02  03:33:00,950,7990,1,Chip,859,5657,939,5702,0.14494496583939
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103456.xml,top_rim_211202T103456.xml,top_rim,2021-12-02  03:45:06,950,7990,1,Crack-rim,791,5329,804,5392,0.14306347072124
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103528.xml,top_rim_211202T103528.xml,top_rim,2021-12-02  03:52:08,950,7990,1,Crack-rim,795,6189,810,6244,0.11655531078577
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103611.xml,top_rim_211202T103611.xml,top_rim,2021-12-02  03:06:11,950,7990,1,Crack-minor,227,3862,266,3889,0.13597147166729
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103635.xml,top_rim_211202T103635.xml,top_rim,2021-12-02  03:06:35,950,7990,1,Crack-rim,793,3179,809,3229,0.28773641586304
D:\data\vision_6830\image_data\top_rim\ok\211202\flag\top_rim_211202T103714.xml,top_rim_211202T103714.xml,top_rim,2021-12-02  03:07:14,950,7990,1,Chip,239,5734,268,5822,0.11199809610844
